Timestamp,Accelerometer [X],Accelerometer [Y],Accelerometer [Z],Linear Accel. [X],Linear Accel. [Y],Linear Accel. [Z],Gyroscope [X],Gyroscope [Y],Gyroscope [Z],Euler [X],Euler [Y],Euler [Z],Mag [X],Mag [Y],Mag [Z]
120942,9.51,-0.35,1.55,-0.21,-1.22,0.29,-0.09,0.01,0.02,28.06,80.69,-32.94,-19.69,8.88,-14.88
121485,9.54,1.2,1.5,-0.11,0.11,0.19,0.02,0,0.03,29.5,79.94,-39.81,-20,8.06,-14.88
122029,9.61,0.17,1.02,-0.07,-0.64,-0.25,0.04,-0.04,-0.04,28.94,81.06,-32.63,-20.56,7.69,-12.88
122569,9.61,1.9,1.37,-0.02,0.63,0.09,-0.13,-0.07,-0.01,32.81,79.37,-45.06,-19,7.06,-13.88
123109,9.62,0.46,0.98,-0.07,-0.52,0,0.06,0.04,0.04,31,81.75,-45.13,-20.5,10.5,-27.5
123646,9.61,1.74,1.31,-0.03,0.56,0.04,-0.05,-0.03,-0.01,31.94,79.75,-43,-20.06,11.38,-28.19
124189,9.59,0.45,1.15,-0.11,-0.4,0.01,0,0.01,-0.03,29.87,81.19,-35.19,-19.87,12,-28.19
124731,9.6,1.23,1.38,-0.05,0.11,0.12,-0.02,-0.02,0.02,31.56,80.06,-41.56,-20.87,10,-27.5
125272,9.66,1.09,0.83,-0.06,0.1,-0.29,-0.01,0.01,-0.02,31.62,81.12,-41.56,-20.56,11.75,-28.06
125810,9.6,0.82,1.53,-0.06,-0.24,0.26,-0.03,0,0.02,31.31,80.19,-40.13,-19.06,11.38,-27.69
126352,9.6,1.32,0.81,-0.07,0.26,-0.34,0.06,0.02,-0.01,32.44,80.75,-42.63,-20.56,11.75,-26.5
126892,9.62,0.91,1.57,-0.04,-0.14,0.26,-0.03,-0.02,0,31.56,80.12,-38.94,-21.25,12.5,-27.69
127435,9.66,1.2,0.87,-0.01,0.1,-0.25,-0.03,-0.01,0.02,33.06,80.69,-44,-19.5,12.06,-27.19
127977,9.6,1.16,1.59,-0.05,0.1,0.32,0.01,-0.01,-0.01,31.94,80.25,-39.94,-20.87,10.25,-26
128520,9.6,0.95,1.05,-0.07,-0.11,-0.11,0,0,0,32.63,80.62,-42.31,-20.56,12.06,-27
129058,9.6,1.36,1.39,-0.05,0.23,0.17,0.02,-0.01,0.01,32.94,80.19,-42.94,-20.75,12.06,-27
129601,9.61,0.99,1.12,-0.06,-0.07,-0.05,0.01,0,-0.01,32.69,80.62,-42.19,-20.06,12.06,-27.5
130145,9.66,1.27,1.39,-0.04,0.09,0.19,0,-0.02,0.01,33,80.25,-42.56,-20.5,11.69,-27.56
130688,9.62,1.02,1.13,-0.04,-0.04,-0.03,-0.01,0,-0.01,32.88,80.69,-42.38,-21.19,11,-26.06
131230,9.62,1.2,1.44,-0.03,0.1,0.22,0,-0.01,0.02,32.94,80.31,-42,-21.19,11.38,-27.5
131770,9.58,1.05,1.1,-0.09,0,-0.07,-0.03,-0.01,0,33,80.69,-41.81,-19.56,11.69,-26.69
132311,9.65,0.93,1.45,-0.01,-0.13,0.21,0.01,0,0,32.88,80.37,-40.75,-20.5,12,-26.25
132851,9.62,0.95,1.15,-0.04,-0.11,-0.04,0.01,0,0.01,33.19,80.56,-41.69,-18.56,11.25,-26.87
133397,9.62,1.01,1.39,-0.04,-0.05,0.15,-0.02,-0.02,0,33.19,80.37,-40.44,-20.87,9.88,-26.56
133939,9.65,1.06,1.25,-0.01,0.01,0.05,0.01,0,-0.01,33.44,80.62,-41.31,-20.06,11.25,-26.87
134477,9.63,1.21,1.16,-0.03,0.13,-0.06,0,-0.01,0,33.63,80.37,-41.25,-19,11.56,-26.56
135019,9.63,1.02,1.33,-0.01,0.01,0,0,0,-0.01,33.63,80.44,-41,-20.25,11.25,-27.5
135560,9.64,0.97,1.03,-0.02,-0.1,-0.14,-0.04,-0.03,0.01,34.44,80.56,-42.56,-19.75,10.69,-24.87
136103,9.61,1.16,1.54,-0.06,0.09,0.36,-0.01,-0.01,0,34.06,80.62,-42.13,-19.87,11.19,-24.75
136646,9.62,0.94,1.27,-0.04,-0.11,0.07,0.01,-0.01,0,34.06,80.56,-41.44,-20.56,10.06,-25.75
137188,9.65,1.25,1.38,-0.01,0.17,0.16,-0.01,-0.01,-0.01,34.19,80.44,-41.38,-20.19,11.19,-25.5
137725,9.57,0.93,1.18,-0.1,-0.1,-0.02,0.01,0,0.01,34,80.56,-40.63,-19.5,11.19,-26.5
138267,9.63,1.02,1.32,-0.03,-0.03,0.05,-0.01,-0.01,0.01,34.06,80.31,-39.75,-19.87,11.19,-26.19
138809,9.59,0.97,1.38,-0.07,-0.06,0.13,0.01,0.01,0,34.06,80.37,-39.63,-20.56,11.19,-26.87
139353,9.58,1.21,1.21,-0.07,0.16,-0.06,-0.02,-0.02,0.01,34.5,80.25,-39.38,-19.87,10,-26.5
139896,9.61,0.9,1.51,-0.05,-0.09,0.24,0,0.01,-0.02,34.06,80.5,-38.13,-19.56,10.25,-26.37
140436,9.62,0.99,1.29,-0.04,-0.05,0.01,-0.01,-0.02,0.02,34.56,80.25,-39.19,-19.75,11.06,-27
140980,9.6,1.13,1.41,-0.06,0.12,0.16,0.02,0.01,-0.01,34.44,80.5,-38.94,-20.56,11.06,-27
141520,9.61,0.86,1.27,-0.05,-0.13,-0.02,-0.01,-0.02,0.01,34.44,80.37,-37.44,-19.75,11.06,-26.69
142061,9.61,1.02,1.61,-0.05,0.02,0.28,-0.01,0.01,0,34.44,80.25,-37,-19.37,11,-26.69
142605,9.61,1.1,1.3,-0.07,0.08,-0.04,-0.02,-0.01,0,34.75,80.37,-37.44,-19.69,9.5,-25.19
143145,9.59,0.99,1.51,-0.06,0,0.19,-0.01,-0.01,-0.01,34.75,80.25,-36.75,-19.25,11.19,-25.56
143689,9.56,0.91,1.39,-0.1,-0.09,0.11,0,-0.01,0.02,35.06,80.37,-38.19,-18.37,11.19,-26.87
144230,9.64,1.15,1.35,-0.01,0.14,0.05,-0.01,0,-0.01,35.25,80.31,-37.88,-19.19,10.75,-26.5
144775,9.6,0.89,1.15,-0.07,-0.1,-0.12,0,-0.02,0.02,35.31,80.44,-38,-20.69,10.75,-25.75
145316,9.58,1.13,1.52,-0.08,0.14,0.21,-0.01,0.01,-0.01,35.13,80.31,-37.06,-19.06,9.69,-26
145856,9.64,1,1.22,-0.02,0.01,-0.09,0,-0.02,-0.01,35.44,80.31,-36.81,-19.06,11.19,-25
146398,9.56,0.95,1.63,-0.1,-0.02,0.29,0,0.01,0.02,35.25,80.19,-35.94,-19,11.38,-26.25
146938,9.62,1.06,1.01,-0.04,0.1,-0.25,-0.03,-0.01,0,35.94,80.69,-37.31,-18.69,11.5,-24.75
147482,9.61,0.94,1.58,-0.05,-0.02,0.27,0.02,0.01,0,35.56,80.44,-36.56,-19.37,10.69,-25.19
148026,9.58,1.05,1.15,-0.09,0.07,-0.13,0,-0.02,0.01,36,80.5,-37.06,-19,9.56,-25.25
148567,9.58,0.71,1.59,-0.09,-0.17,0.25,-0.03,-0.03,-0.02,35.63,80.56,-33.81,-19.37,10.25,-25.25
149105,9.68,1.07,0.72,0,0,-0.35,-0.02,-0.06,0,39.06,81.06,-44.69,-18.25,9.75,-24.69
149644,9.62,0.86,0.98,-0.06,-0.24,-0.02,0.12,0.04,0.01,38.31,81.25,-45,-18.69,9.5,-23.06
150183,9.65,1.19,1.15,-0.01,0.15,-0.06,-0.08,-0.06,-0.01,38.38,80.56,-40.63,-18.06,9.88,-24.25
150730,9.62,0.74,1.3,-0.05,-0.29,0.1,-0.04,0.02,0,38,80.62,-40.56,-18.06,10.19,-23.37
151282,9.62,1.3,1.11,-0.03,0.22,-0.12,-0.05,-0.03,0.01,38.44,80.31,-41.06,-18.75,8.19,-23.69
151820,9.58,0.82,1.6,-0.08,-0.15,0.35,-0.01,0.03,0,37.25,80.62,-38.13,-19.19,9.56,-23.37
152361,9.62,1.28,0.94,-0.04,0.2,-0.28,0.01,-0.04,0.02,38.63,80.37,-41.5,-18.87,10,-22.69
152899,9.58,0.93,1.5,-0.08,-0.07,0.28,0.02,0.01,-0.02,37.56,80.69,-37.63,-19.19,9.56,-22.87
153441,9.64,0.92,0.97,-0.01,-0.14,-0.3,-0.01,-0.04,0.01,38.63,80.19,-40.13,-20,9.56,-22.56
153986,9.61,1.06,1.32,-0.06,0.02,0.09,-0.04,0.02,-0.03,38.63,80.56,-40.25,-20,8.88,-22.75
154525,9.61,0.73,1.43,-0.05,-0.3,0.16,-0.04,0.01,0.03,38.19,80.31,-39.06,-19.19,10.38,-23.75
155064,9.61,1.1,1.19,-0.05,0.11,-0.07,-0.01,-0.03,-0.02,38.69,80.5,-38.06,-19.25,10,-23.75
155606,9.65,0.88,1.19,-0.02,-0.15,0,0.01,-0.01,0.01,39.25,80.75,-41.19,-18.56,10.69,-21.87
156151,9.54,1.01,1.56,-0.12,-0.06,0.35,-0.07,-0.01,0.01,39.75,80.44,-41.75,-17.87,9.56,-23.56
156692,9.59,0.84,1.45,-0.09,-0.14,0.29,0.05,0.01,0.01,38.88,81,-40.38,-19.37,8.56,-22.37
157231,9.65,1.36,0.92,-0.01,0.28,-0.28,-0.04,-0.03,0.02,40,80.44,-41.75,-19.19,10.5,-22.19
157772,9.57,0.65,1.61,-0.1,-0.29,0.37,-0.01,0,-0.01,38.69,80.81,-37,-18.75,10.69,-22.75
158313,9.63,0.88,0.6,-0.05,-0.14,-0.49,-0.03,-0.06,0,41.25,81.12,-43.06,-19.56,9.5,-21.56
158854,9.7,0.77,0.93,0,-0.22,-0.02,-0.02,0.01,0.02,41.06,81.87,-45.88,-18.75,9.25,-21
159398,9.71,1.09,0.88,0,0.12,-0.04,0.01,-0.03,0.02,41.25,82.12,-46.31,-18.75,9.25,-20.5
159943,9.7,0.95,0.81,-0.02,0.03,-0.02,0.03,-0.02,0,41.44,82.69,-47.81,-19.87,8.69,-19
160481,9.63,0.72,0.8,-0.09,-0.16,-0.01,0.01,0.02,0,41.13,82.87,-47.69,-18.5,10.38,-19.25
161020,9.63,0.76,0.84,-0.09,-0.11,0.02,0.06,-0.02,-0.01,41.31,82.87,-46.75,-18.75,9.19,-20.69
161562,9.72,0.76,0.44,-0.02,-0.05,-0.32,0.02,0.02,-0.03,41.19,83.37,-4.75,-19.19,10,-19.69
162104,9.57,0.76,2.02,-0.08,-0.21,0.68,-0.02,0,0.02,40.44,80.19,-35.94,-21.19,9.69,-21.19
162646,9.56,0.98,0.9,-0.07,0.2,-0.21,-0.04,0,-0.02,41,81.19,-39.31,-19.56,8.75,-19.56
163186,9.61,0.81,1.41,-0.07,-0.07,0.15,-0.01,-0.03,-0.02,40.38,80.94,-35.5,-20.06,9.56,-20.75
163727,9.6,0.75,0.92,-0.09,-0.14,-0.15,0.08,-0.04,0.03,41.75,81.75,-39.69,-19.5,10.06,-19.75
164267,9.79,0.86,0.72,0.07,0.15,-0.3,-0.09,-0.02,-0.05,41.25,82.62,-34.5,-18.19,10.25,-20.06
164810,9.8,1.09,0.74,0,0.23,-0.43,-0.03,-0.05,-0.06,43.56,82.75,-37.5,-18.87,10.5,-19.5
165353,9.59,1.14,0.89,-0.14,0.4,-0.02,0.08,0.08,0.01,42.88,83.06,-38.81,-19.75,8.5,-18.69
165891,9.74,0.48,1.08,0.02,-0.24,-0.04,-0.07,0,0.01,41.56,82.12,-32.69,-19.25,9.88,-18.25
166430,9.59,0.77,1.35,-0.12,0.02,0.31,-0.01,0,0.03,42.5,82.44,-35.5,-20,10,-18.87
166973,10.09,0.02,1.11,0.35,-0.6,0.12,-0.22,-0.06,-0.06,44,83.06,-32.69,-20.37,9.19,-18
167512,9.35,1,1.73,0.04,0.12,0.32,0.79,0.01,0.09,42.5,83.25,-4.25,-18.56,8.56,-17.19
168053,9.87,0.54,0.49,0.11,-0.14,-0.11,-0.08,0,-0.05,43.31,84.56,-4,-19.75,8.75,-15.38
168614,9.76,1.41,1.33,0,0.68,0.71,0.11,0.03,0.01,43.13,84.37,-4.25,-20.25,7,-15.19
169157,9.89,1.01,0.53,0.13,0.28,0.02,0.24,0.06,0.05,42.63,84.75,-4.19,-19.5,8.25,-15.5
169697,9.61,0.39,0.37,-0.14,-0.33,-0.27,-0.16,0.03,0.03,45.94,84.19,-4.25,-20,7.69,-16
170234,9.95,-0.7,1.8,0.18,-1.33,1.16,0.26,0,0.04,42.69,84.75,-3.63,-20.06,8,-13.88
170779,9.42,0.93,-0.64,-0.33,0.13,-1.12,0.19,-0.03,0.05,45.31,84.5,-4.69,-20.37,6.69,-14.38
171325,9.69,0.38,2.04,-0.06,-0.3,1.46,-0.64,0.18,0.03,42.81,84.69,-4,-21.06,6,-15
171864,9.78,0.39,0.55,0.02,-0.31,-0.08,0.27,0.18,-0.03,42.19,84.44,-4.06,-20.06,6.56,-14.5
172404,9.5,1.54,1.97,0.01,0.25,0.27,-0.07,-0.08,0.04,44.5,77.5,-37.63,-19.69,6.69,-15.38
172944,9.64,0.66,0.49,-0.09,-0.08,-0.35,0.03,0.04,-0.03,42.5,83.31,-4.38,-19,7.88,-13.88
173481,9.61,1.16,2.03,-0.05,0.13,0.7,-0.02,-0.03,0.01,42.88,80.12,-37.75,-21.56,6.06,-14.69
174025,9.58,0.71,0.76,-0.12,-0.18,-0.24,0.02,0.02,0,43.25,82.06,-41.69,-20.75,7,-13.5
174571,9.56,1.06,1.73,-0.07,0.05,0.3,-0.01,-0.03,0.01,43.13,79.62,-35.06,-21.5,6.56,-14.5
175111,9.62,0.86,0.73,-0.07,-0.04,-0.35,0,0.01,-0.01,43.69,81.62,-39.75,-20.56,6.5,-14.5
175649,9.61,0.87,1.8,-0.04,-0.05,0.39,-0.01,-0.03,0,43.06,80,-33.25,-21.06,6.88,-14.19
176190,9.63,0.97,0.78,-0.05,0,-0.31,0.03,0.03,0.02,44.25,81.37,-41.69,-19.69,7,-14.06
176734,9.55,1,1.72,-0.08,0.08,0.21,-0.02,-0.03,-0.02,43.06,79.56,-31.31,-20.75,7.38,-13.56
177274,9.64,0.73,0.82,-0.03,-0.15,-0.39,-0.01,-0.01,0,43.88,81.12,-36.06,-20.5,6.19,-13
177816,9.62,1.23,1.67,-0.04,0.25,0.3,0,-0.02,-0.01,43.94,80.06,-35.31,-19.56,7.69,-14.56
178355,9.61,0.58,0.87,-0.08,-0.31,-0.29,0,0,0,44.19,81.31,-37.44,-21.06,6.56,-13
178897,9.62,1.38,1.34,-0.04,0.32,0.08,-0.03,-0.04,0,45.44,80.25,-40.25,-18.87,6.56,-13.56
179436,9.64,0.67,0.76,-0.05,-0.27,-0.29,0.03,-0.01,-0.02,45.25,81.62,-41.63,-20.25,7.56,-12.5
179984,9.61,1.23,1.18,-0.05,0.12,-0.02,0.08,-0.04,0.02,46.13,80.37,-42.31,-20.75,5.75,-13.5
180527,9.56,1.06,1.09,-0.12,0.07,0,-0.02,0.02,0,45.75,81.31,-42.25,-19.69,6.5,-12.38
181065,9.6,1.06,1.12,-0.07,0.01,-0.04,-0.06,-0.03,-0.02,46.44,80.81,-42.06,-20.75,6.5,-12.69
181606,9.73,1.21,0.91,0.02,0.02,0,-0.09,0.06,0.02,46.06,81.56,-45.56,-20.37,6.88,-12.38
182147,9.62,1.13,1.19,-0.05,0.08,0.01,-0.01,-0.03,-0.01,46.25,80.75,-41.69,-20.06,7,-12.69
182689,9.67,1.22,0.74,0.01,0.15,-0.32,0.06,-0.01,-0.02,47.06,81.44,-45.94,-20.06,6.56,-12.38
183230,9.63,0.88,1.47,-0.05,-0.16,0.34,-0.06,-0.01,-0.01,46.5,80.94,-42.81,-21.25,5.69,-12
183774,9.66,1.26,0.89,-0.02,0.22,-0.17,0.04,-0.02,-0.01,47.31,81.19,-44.06,-19.5,6.69,-12.88
184317,9.59,1.07,1.35,-0.09,0.04,0.24,-0.02,0,0,46.63,81.12,-42.94,-21.06,10.19,-27.37
184857,9.69,0.99,1.53,0.01,-0.02,0.35,-0.06,0,0,46.44,80.81,-40.69,-20,10.88,-27
185400,9.65,1.08,0.77,-0.03,0.02,-0.26,0.09,0.02,0.01,47.31,81.25,-45.38,-21.06,11.69,-27.56
185943,9.65,1.07,1.64,-0.01,0.11,0.31,-0.06,-0.04,-0.02,46.25,80.31,-36.06,-20,10.06,-26.5
186483,9.62,0.86,0.82,-0.06,-0.15,-0.24,-0.05,0.01,0.01,47.81,81.31,-43.38,-19.75,10.56,-27.69
187021,9.67,1.07,1.15,0,0.01,0.02,-0.06,-0.04,0,48.69,80.87,-43.13,-21.25,10.5,-26.87
187565,9.69,1.01,0.84,-0.01,-0.03,-0.05,0.11,0.04,0.01,49.19,81.87,-49.56,-19,9.88,-26.25
188103,9.64,0.91,1.65,-0.01,-0.17,0.34,-0.01,-0.02,0,47.5,79.94,-39.56,-20.37,9.69,-26.25
188644,9.66,1.37,0.78,0,0.13,-0.16,-0.01,-0.01,0,49.63,81,-44.44,-19.69,10.06,-25.25
189188,9.66,1.11,1.12,-0.02,0,0.09,0,0,0.01,50.81,81.06,-47,-21.37,8.19,-23.75
189730,9.65,0.96,0.98,-0.04,-0.1,0.01,0.06,0.01,0.01,50.75,81.5,-47.94,-19.56,9.5,-23.19
190267,9.66,1.25,1.35,-0.02,0.15,0.27,0,-0.02,0,49.75,80.94,-45.13,-19.87,9.56,-24.06
190809,9.71,0.33,0.6,0,-0.79,-0.28,0.05,-0.01,0.01,50.44,81.62,-45.94,-19.56,9,-23.56
191350,9.63,1.28,1.32,-0.05,0.17,0.3,0.25,0.01,0.02,49.69,81.06,-47.5,-20.87,10.25,-22.56
191891,9.65,0.8,0.55,-0.04,-0.17,-0.46,-0.04,-0.03,-0.02,50.13,81.69,-43.94,-20.87,8.69,-22.75
192431,9.62,1.17,1.52,-0.06,0.12,0.43,0.09,0.03,-0.01,49.06,81.06,-43.94,-20,9.75,-23.37
192972,9.65,0.97,0.77,-0.03,-0.04,-0.38,-0.01,-0.05,0,50.69,81.06,-42.75,-21.06,9.06,-22.5
193512,9.61,1.09,1.51,-0.08,0.06,0.48,0.02,0.01,0,50.19,81.37,-44.88,-18.75,9.06,-22
194051,9.68,1.1,0.81,0,0.03,-0.2,-0.03,-0.02,0.03,51.5,81.37,-46.5,-19.87,9.06,-22.56
194598,9.61,1.07,1.29,-0.07,0.01,0.09,0,-0.01,-0.02,49.81,81.69,-42.44,-19.37,8.38,-23
195140,9.66,0.74,0.86,-0.03,-0.24,-0.17,0.07,0,0.02,50.19,81.56,-43.94,-19.25,9.75,-22.25
195679,9.65,1.06,1.19,-0.04,0.09,0.12,-0.01,-0.02,0,50.06,81.5,-42.06,-19.25,9.38,-22.87
196219,9.65,0.76,1.07,-0.04,-0.17,0.03,0.02,0.02,0.01,49.69,81.75,-41.75,-20.87,9.75,-22.19
196759,9.63,1.33,1.26,-0.05,0.35,0.12,0.02,-0.03,0.01,49.75,81.19,-40.5,-20.06,9.75,-22.87
197309,9.61,0.93,1.34,-0.06,0.04,0.2,0,0.02,-0.01,49.38,81.37,-39.56,-20,10.25,-22.37
197862,9.6,0.82,1.36,-0.07,-0.12,0.15,-0.03,-0.02,0,49.44,80.94,-38,-20.37,8.75,-22.69
198401,9.65,1.29,1.15,-0.03,0.25,0.04,-0.05,-0.02,0.01,51,81,-42.94,-19.75,9.38,-22
198942,9.6,0.67,1.04,-0.09,-0.22,-0.03,0.02,-0.01,-0.01,50.31,81.69,-39.75,-20.5,9.75,-22.25
199483,9.64,1.28,1.47,-0.05,0.26,0.43,0.02,0.02,0.01,50.75,80.87,-42.69,-19.37,9.38,-21.87
200024,9.66,0.99,0.75,-0.02,-0.01,-0.34,-0.14,-0.03,-0.01,51.69,81.25,-42.88,-19.37,9.75,-23
200570,9.63,0.82,1.35,-0.05,-0.18,0.26,-0.04,0.01,0.01,51.13,81.25,-43.13,-19.87,7.75,-21.5
201111,9.65,1.19,0.9,-0.03,0.16,-0.18,0.06,-0.03,-0.01,52.69,81.19,-43.63,-20.19,9.5,-21
201650,9.66,0.82,1.13,-0.03,-0.16,0.08,0.04,0.01,-0.01,51.94,81.44,-43.25,-21.06,9.38,-21.06
202186,9.66,1.01,0.99,-0.02,-0.05,-0.07,0.08,-0.01,0.03,52.56,81.12,-44.88,-20.25,9.38,-20.75
202728,9.71,1.11,0.97,0.01,0.11,-0.08,-0.06,0,-0.03,52.44,81.37,-43.38,-18.75,9,-20.75
203271,9.67,0.85,0.99,-0.02,-0.17,-0.04,0.13,0.03,0.03,52.25,81.37,-44.69,-21.75,9.25,-20.56
203810,9.61,1.09,1.32,-0.07,0.1,0.1,-0.05,-0.03,-0.03,51.44,80.81,-37.56,-20.19,8.06,-20.37
204351,9.65,1.2,0.84,-0.03,0.18,-0.23,-0.01,0,0,53,81.19,-43.31,-20.5,9,-20.37
204893,9.68,1.04,1.42,0,0.03,0.25,0.01,0.02,0,51.75,80.87,-40.63,-20.75,8.75,-22.5
205430,9.66,0.78,1.12,-0.01,-0.21,-0.05,0.01,0,-0.01,51.88,80.94,-40.19,-19.06,8.88,-19.56
205973,9.58,1.11,1.24,-0.02,0.12,0.14,0.02,0.01,0.01,52.38,80.81,-42.25,-19.37,8.75,-21.25
206515,9.63,0.63,1.16,-0.05,-0.33,0,-0.03,-0.04,-0.03,52.19,81.12,-39.5,-19.69,8.38,-20.69
207052,9.65,1.25,1.03,-0.03,0.13,-0.02,-0.01,0.02,0.03,53.5,80.94,-46.19,-18.56,8.56,-20.75
207593,9.6,0.9,1.26,-0.08,-0.03,0.02,-0.02,-0.03,-0.02,51.94,80.87,-37.31,-21.19,9.56,-21.87
208134,9.67,1.15,1.13,-0.01,0.1,0.03,0,0,0.02,53.31,81.06,-43.56,-19.75,8.75,-21.56
208673,9.66,1.08,1.34,-0.1,0.13,0.18,-0.04,-0.02,-0.03,52.56,80.94,-39.69,-20.5,8.25,-20.87
209217,9.63,0.85,1,-0.04,-0.18,-0.11,0.01,-0.01,0.03,53.25,81.06,-42.75,-20.19,7,-19.75
209758,9.63,1.25,1.22,-0.04,0.26,0.08,-0.02,0,-0.05,52.94,81.12,-40.81,-20.69,8.75,-21.06
210295,9.62,0.58,1.17,-0.04,-0.42,-0.04,-0.02,-0.04,0.02,53.06,80.62,-39.44,-20.69,8.75,-20.37
210833,9.63,1.26,1.37,-0.04,0.24,0.22,0,0.01,-0.01,53.31,80.94,-41.44,-20.56,8.75,-20.69
211375,9.59,0.91,1.15,-0.03,-0.1,-0.04,0.02,-0.02,-0.01,53.19,80.81,-39.75,-19.5,9.19,-20.69
211917,9.63,1.07,1.55,-0.03,0.04,0.34,0.02,0.01,0.01,53.25,80.62,-40.25,-20.19,8.75,-20.69
212459,9.63,0.95,1.45,-0.04,-0.03,0.22,0,-0.01,-0.01,53.19,80.69,-38.69,-20.56,7.38,-20
213001,9.63,1.02,1.05,-0.02,-0.09,-0.07,0,0,0.01,53.81,80.94,-40.75,-19.37,8.75,-21
213540,9.6,1.09,1.65,-0.06,0.09,0.34,-0.03,-0.02,-0.02,53.38,80.25,-37.44,-19.37,9.06,-20.87
214078,9.63,0.93,1.14,-0.04,-0.06,-0.04,-0.02,-0.02,0,54.06,80.81,-40.06,-20.56,8.38,-20.37
214621,9.65,1.04,1.6,-0.01,0.02,0.34,-0.01,0,0,53.88,80.5,-39.19,-19.75,9.75,-20.56
215166,9.66,1.09,0.91,-0.01,0.08,-0.25,-0.03,-0.01,-0.01,54.81,80.94,-40.69,-21.56,7.69,-20.06
215707,9.64,1.14,1.5,-0.03,0.11,0.28,-0.01,-0.01,0,54.5,80.56,-39.88,-18.25,9.06,-20.75
216247,9.62,0.78,0.93,-0.06,-0.2,-0.14,-0.11,0,0,54.94,81.12,-41.13,-19.75,8.69,-19.69
216786,9.63,1.33,1.24,-0.04,0.26,0.06,-0.02,-0.01,0,55.25,80.62,-41.94,-19.69,8.56,-20.06
217328,9.65,0.88,1.06,-0.03,-0.09,-0.06,-0.07,-0.02,-0.02,55.44,81.19,-40.75,-20.69,8.19,-21
217872,9.64,1.23,1.05,-0.03,0.14,-0.05,0.01,-0.01,0.01,56.06,80.81,-44.25,-20.37,7.5,-19.37
218414,9.65,0.77,1.53,-0.03,-0.21,0.35,0.01,0.01,-0.01,54.81,81,-40,-18.25,9.19,-20.5
218955,9.65,1.02,0.99,-0.02,0,-0.18,-0.15,-0.06,-0.02,56.75,80.75,-41.31,-19.69,7.69,-19.25
219493,9.64,0.6,1.04,-0.04,-0.37,0.04,0.14,0.04,0.02,55.88,81.87,-44.94,-19.25,8.5,-18.56
220033,9.64,1.39,1.18,-0.02,0.31,-0.03,0,-0.03,0,56.06,80.44,-41.44,-19,7.56,-19.06
220577,9.62,0.63,1.02,-0.06,-0.3,-0.07,-0.02,0,-0.01,55.81,81.44,-40.56,-19,7.88,-18.87
221121,9.56,0.91,1.37,-0.09,-0.03,0.25,0,0.01,0.01,56.06,81.06,-42.25,-20.25,6.06,-19
221660,9.65,1.13,0.94,-0.03,0.16,-0.15,-0.09,-0.02,0,56.81,81.37,-41.44,-19.25,8.25,-18.56
222203,9.62,0.92,1.42,-0.06,-0.03,0.29,0.03,-0.01,-0.02,55.94,81.25,-40.38,-19.56,8.19,-20
222742,9.6,1.15,1.12,-0.08,0.14,0.02,0.08,0,0.02,56.81,81.25,-42.63,-19.69,8.25,-18.56
223280,9.66,1.12,1.11,-0.03,0.18,0,-0.01,0,-0.04,56.69,81.44,-40,-19.19,7.88,-18.87
223827,9.62,0.86,0.97,-0.06,-0.13,-0.14,-0.03,-0.01,0.04,56.75,81.12,-41.75,-19.75,6.88,-18.5
224369,9.66,0.99,1.3,-0.02,0.09,0.14,-0.02,-0.01,-0.02,55.94,81.37,-37.75,-20.69,8.38,-19.75
224909,9.61,0.87,1.37,-0.07,-0.06,0.23,0.02,0.01,0.01,56.38,81.31,-39.38,-20.69,8.25,-19.37
225447,9.62,1.36,1.37,-0.03,0.35,0.23,-0.05,-0.02,0,56.94,80.94,-40.19,-19.56,8.25,-18.25
225987,9.67,1.08,0.88,-0.02,0.12,-0.16,-0.02,0,0,57.56,81.69,-42.38,-19.5,7.38,-18.87
226536,9.64,1.27,1.39,-0.03,0.33,0.17,-0.03,-0.01,-0.02,56.5,80.94,-37.69,-21.37,7.38,-18.19
227074,9.61,0.67,1.02,-0.07,-0.24,-0.16,-0.01,0,0.01,56.56,81.19,-37.69,-19.5,8.5,-18.19
227615,9.66,1.34,1.3,-0.01,0.3,0.12,0.02,-0.01,0,57.94,80.75,-41.31,-19.5,7.69,-18.69
228157,9.6,1,0.88,-0.09,0.01,-0.17,0.02,0,-0.02,58.63,81.5,-43.19,-19.75,7.56,-19
228695,9.65,0.67,1.47,-0.02,-0.33,0.24,0,0,0.03,57.31,80.69,-39.19,-19.37,8.56,-18.06
229234,9.66,1.25,0.81,-0.02,0.25,-0.29,-0.06,-0.02,-0.02,59,81.25,-42,-20.19,7.56,-17.56
229782,9.71,0.9,1.37,0.02,-0.07,0.23,0.03,-0.02,-0.04,58.69,81.19,-40.75,-21.06,6.25,-17.25
230324,9.64,0.98,0.7,-0.05,-0.09,-0.29,0.02,0,0.03,60.5,81.31,-47,-20.19,6.69,-17.06
230861,9.62,0.5,1.45,-0.07,-0.33,0.28,-0.14,-0.03,-0.06,57.94,81.5,-35.38,-19.25,7.75,-16.75
231403,9.61,0.81,1.18,-0.11,-0.21,0.14,0.08,-0.01,0.04,61,81.19,-47.38,-19.5,6.75,-16.5
231944,9.62,1.45,0.67,-0.06,0.32,-0.27,0.07,0.04,0.01,61.25,81.31,-50.06,-19.37,7.06,-17.19
232486,9.58,0.52,1.6,-0.09,-0.38,0.26,-0.16,-0.02,-0.02,58.06,80.5,-34.06,-19.75,5.38,-16
