9.308,-0.000854437,-0.00664253,-0.0062291
9.411,0.000449344,-0.0070674,-0.00618597
9.516,0.00128493,-0.00712187,-0.00550671
9.619,0.00144613,-0.0064293,-0.00176825
9.723,0.000344505,-0.00326871,0.00277962
9.827,-0.00110864,0.00308257,0.00191982
9.932,-0.000240974,0.00862319,-0.00418665
10.038,0.00134355,0.00933067,-0.00976606
10.141,0.00198583,0.00453739,-0.0109022
10.247,0.00400997,0.00197292,-0.0106861
10.35,0.00442698,0.00297802,-0.00627274
10.456,0.00211206,0.00357035,0.00326373
10.56,-0.00194012,0.00549433,0.00657125
10.664,-0.00673287,0.00903125,-0.0021361
10.768,-0.00743597,0.00843645,-0.0118165
10.872,-0.00419121,0.00538097,-0.0131955
10.976,-0.00110864,0.00419121,-0.00770641
11.08,-0.000540801,0.00435345,0.00181168
11.184,-0.00151424,0.00746305,0.00900434
11.289,-0.00150727,0.0110856,0.00336682
11.394,-0.00104738,0.00967448,-0.00937132
11.497,-0.00104261,0.00680674,-0.0137981
11.602,-0.00304739,0.0050647,-0.00976635
11.706,-0.00416002,0.00364105,-0.00213878
11.811,-0.00323529,0.00516439,0.00558569
11.916,-0.00465809,0.00622915,0.00471319
12.019,-0.00565598,0.00472151,-0.00609808
12.124,-0.00444278,0.00233256,-0.0126385
12.227,-0.00372167,8.67745e-05,-0.00836647
12.332,-0.00346315,0.00215563,0.000980143
12.436,-0.0038272,0.00672906,0.00557335
12.54,-0.00435345,0.00813905,-0.000919362
12.646,-0.00288108,0.00694724,-0.0105528
12.749,-0.000392945,0.00411483,-0.0123708
12.855,0.00144955,0.00238075,-0.00452883
12.959,0.00118248,0.00261768,0.00653589
13.064,-0.00284028,0.00403754,0.00697493
13.169,-0.00757965,0.00529198,-0.00391383
13.273,-0.00793909,0.00362205,-0.0137054
13.377,-0.00584065,0.00113568,-0.0140067
13.48,-0.00426702,0.00191167,-0.002944
13.585,-0.00426355,0.005286,0.00780444
13.688,-0.0052432,0.00820882,0.00439348
13.793,-0.00592387,0.00914004,-0.00621553
13.898,-0.00424461,0.00694573,-0.012596
14.002,-0.000363474,0.00421589,-0.0111532
14.107,0.0014246,0.00538654,-0.00450768
14.212,-0.00151592,0.00724891,0.0010198
14.316,-0.0063466,0.00527877,0.000174973
14.42,-0.00916658,0.00481313,-0.00632737
14.525,-0.00813903,0.00377447,-0.0117465
14.629,-0.00495195,3.40563e-05,-0.0103368
14.733,-0.00351521,0.000513761,-0.00235248
14.837,-0.00370449,0.00500241,0.00348817
14.941,-0.00329889,0.00889618,-0.00018928
15.045,-0.00281216,0.0109242,-0.00654369
15.15,-0.00334869,0.0102519,-0.00902548
15.254,-0.00315458,0.00750437,-0.00753349
15.358,-0.00248768,0.00573249,-0.00427233
15.464,-0.00250425,0.00419124,-0.00272738
15.567,-0.00274008,0.00163462,-0.00388443
15.673,-0.0027356,-0.000649249,-0.00587957
15.777,-0.00207688,-0.00055484,-0.00611781
15.882,-0.00274731,0.0012109,-0.00576
15.985,-0.00295144,0.000576023,-0.00525142
16.09,-0.00209922,-0.0011768,-0.00386507
16.194,-0.00192843,-0.000899344,-0.00182443
16.297,-0.00122983,-0.00114203,-0.00223255
16.402,8.68845e-05,-0.00243363,-0.00467852
16.506,0.000489579,-0.002366,-0.00540825
16.611,0.000328911,-0.00178236,-0.00496411
16.714,0.000188233,-0.0017129,-0.004368
16.82,0.000223127,-0.00163026,-0.0039845
16.924,0.000273519,-0.0017706,-0.00463215
17.029,-0.000111298,-0.00194643,-0.00543057
17.133,-0.00043472,-0.00141414,-0.00437839
17.238,-5.30237e-05,-0.00109701,-0.00403471
17.341,0.000268313,-0.00141546,-0.00447144
17.445,-5.51215e-05,-0.00182987,-0.0042502
17.549,-0.000540801,-0.00146016,-0.00408305
17.653,-0.000459681,-0.00124384,-0.00411009
17.757,5.40801e-05,-0.00146016,-0.00389377
17.862,-0.000111561,-0.00137077,-0.00428135
17.967,-0.000468558,-0.00148836,-0.00479583
18.07,-0.000242823,-0.0015548,-0.0051642
18.176,2.88856e-05,-0.00070968,-0.00545034
18.279,0.000240243,-0.000106087,-0.00487158
18.384,0.000244389,-0.00035622,-0.00507998
18.488,-0.00024284,-0.000137543,-0.0038379
18.592,-0.000594865,1.98555e-09,-0.00254169
18.697,-0.000438115,-0.00104635,-0.00318417
18.8,-0.000294319,-0.00160884,-0.00377362
18.905,-0.000548111,-0.000923482,-0.00475658
19.008,-0.000882441,-0.000322388,-0.00516977
19.112,-0.000860335,-0.000188239,-0.00454529
19.217,-0.000630521,-0.000247273,-0.0040871
19.321,-0.000435239,-0.000299,-0.0048594
19.426,-0.000274055,-0.000164065,-0.00576068
